DISTRICT,Latitude,Longitude,date,Precip,Pressure,Humidity_2m,RH_2m,Temp_2m,MaxTemp_2m,MinTemp_2m,TempRange_2m,WindSpeed_10m,WindSpeed_50m,Rice(coarse)_price,Wheat_flour_price
humla,30.0,81.8,2019-08-15,2.1648387096774195,58.1541935483871,8.47709677419355,78.06645161290322,7.085483870967742,12.904193548387097,2.3196774193548384,10.584193548387097,2.749032258064516,2.943548387096774,150.0,140.0
humla,30.0,81.8,2019-09-15,2.518333333333333,58.25966666666667,7.534000000000001,77.09333333333333,5.444,11.191666666666666,1.1729999999999998,10.018333333333334,2.707666666666667,3.003333333333333,150.0,140.0
humla,30.0,81.8,2019-10-15,0.2258064516129032,58.17645161290323,3.881612903225806,66.21354838709676,-1.7770967741935482,4.742580645161291,-6.734516129032259,11.476129032258063,2.792903225806452,3.085483870967742,150.0,140.0
humla,30.0,81.8,2019-11-15,0.8166666666666665,58.056333333333335,2.5963333333333334,61.72033333333333,-5.916,0.5803333333333334,-10.617333333333333,11.197666666666668,2.884666666666667,3.3986666666666663,150.0,140.0
humla,30.0,81.8,2019-12-15,1.722258064516129,57.65193548387097,1.3516129032258064,69.57354838709678,-16.018387096774195,-7.554838709677419,-22.771290322580644,15.21774193548387,2.8029032258064515,3.329677419354838,150.0,140.0
ilam,26.9,87.9,2001-04-15,2.398333333333333,92.72366666666667,6.849666666666667,31.488,25.54433333333333,32.946333333333335,18.815,14.131,2.7063333333333333,3.546,13.5,16.0
ilam,26.9,87.9,2001-05-15,2.871935483870968,92.38354838709677,14.361290322580643,61.64548387096775,26.41354838709677,31.78483870967742,21.56709677419355,10.218387096774192,2.394516129032258,3.0529032258064515,13.5,16.0
ilam,26.9,87.9,2001-06-15,6.162000000000001,92.12133333333333,17.717,76.404,26.211666666666662,30.497,22.622333333333334,7.874666666666667,2.9603333333333333,3.879333333333333,13.5,16.0
ilam,26.9,87.9,2001-07-15,7.049354838709678,92.16354838709678,18.79,79.93290322580646,26.432580645161288,30.431290322580644,23.048709677419357,7.3832258064516125,2.7422580645161294,3.61516129032258,14.75,16.0
ilam,26.9,87.9,2001-08-15,6.390322580645161,92.33354838709678,18.848064516129032,83.53193548387098,25.751290322580644,29.38806451612903,22.849032258064515,6.539354838709677,2.142903225806452,2.870967741935484,15.5,16.0
ilam,26.9,87.9,2001-09-15,7.592,92.65566666666668,17.479333333333333,87.283,23.815,26.970333333333333,21.317666666666664,5.652,1.8623333333333327,2.532,16.0,16.0
ilam,26.9,87.9,2001-10-15,4.003548387096775,93.00129032258064,14.076774193548388,78.99129032258064,21.934193548387096,25.926451612903225,18.89935483870968,7.026129032258065,1.5903225806451613,2.100322580645161,16.0,16.0
ilam,26.9,87.9,2001-11-15,0.2083333333333333,93.32833333333332,9.815333333333331,68.02533333333334,18.45266666666667,23.72733333333333,14.857666666666669,8.870333333333333,1.5356666666666667,1.957,12.5,15.0
ilam,26.9,87.9,2001-12-15,0.0,93.5167741935484,6.040645161290322,54.75709677419355,14.59483870967742,20.818064516129034,10.692258064516128,10.12451612903226,1.5032258064516129,1.8622580645161289,13.5,15.0
ilam,26.9,87.9,2002-01-15,0.2474193548387096,93.34,5.450967741935483,49.983870967741936,14.229354838709678,20.85,9.978709677419356,10.870322580645162,1.880967741935484,2.393548387096774,14.0,15.0
ilam,26.9,87.9,2002-02-15,0.1478571428571428,93.3675,4.868928571428572,37.57821428571429,16.962142857142858,24.666071428571428,11.352142857142857,13.313571428571429,2.194642857142857,2.807142857142857,14.0,16.0
ilam,26.9,87.9,2002-03-15,0.9893548387096774,92.98419354838708,5.289354838709677,30.41290322580645,21.65741935483871,29.36064516129032,15.178709677419356,14.180967741935484,2.451290322580645,3.1022580645161293,14.0,16.0
ilam,26.9,87.9,2002-04-15,2.8546666666666667,92.777,10.362,51.873333333333335,23.910666666666668,30.091666666666665,18.448,11.644,2.6083333333333334,3.399,15.0,16.0
ilam,26.9,87.9,2002-05-15,3.3132258064516127,92.42032258064516,13.70032258064516,61.83709677419355,25.636451612903222,31.203225806451613,20.730967741935483,10.473548387096775,2.6022580645161293,3.4000000000000004,16.0,16.0
ilam,26.9,87.9,2002-06-15,5.891333333333334,92.257,17.363333333333333,74.56400000000001,26.32133333333333,30.84633333333333,22.546333333333333,8.301,2.7453333333333334,3.5290000000000004,17.0,16.0
ilam,26.9,87.9,2002-07-15,12.342258064516129,92.09096774193549,19.127741935483872,85.65419354838708,25.547096774193548,28.77193548387097,22.9358064516129,5.835806451612903,2.067096774193548,2.771290322580645,17.0,16.0
ilam,26.9,87.9,2002-08-15,6.619032258064516,92.36580645161293,18.68193548387097,87.90129032258065,24.72967741935484,27.89967741935484,22.017419354838708,5.881290322580645,2.55,3.4696774193548388,17.0,17.0
ilam,26.9,87.9,2002-09-15,4.617999999999999,92.75533333333333,16.482333333333333,82.59766666666668,23.796333333333333,27.69066666666667,20.73733333333333,6.953,2.168,2.969333333333333,18.0,17.0
ilam,26.9,87.9,2002-10-15,0.5722580645161289,93.07645161290324,12.659032258064515,72.95225806451613,21.442580645161293,26.333870967741937,17.798709677419353,8.535483870967743,1.6158064516129034,2.067096774193548,18.0,17.0
ilam,26.9,87.9,2002-11-15,0.0846666666666666,93.251,8.872000000000002,60.549,18.894333333333336,25.21,14.593666666666667,10.615666666666666,1.7676666666666667,2.2343333333333333,18.0,17.0
ilam,26.9,87.9,2002-12-15,0.0625806451612903,93.34129032258063,5.753870967741936,50.55,15.050967741935484,21.86903225806452,10.718387096774192,11.152903225806453,1.6619354838709677,2.068064516129032,14.0,17.0
ilam,26.9,87.9,2003-01-15,0.1638709677419355,93.43483870967742,3.930967741935484,39.20193548387097,13.091612903225808,20.69741935483871,8.408387096774195,12.29,1.7929032258064517,2.2661290322580645,14.25,17.0
ilam,26.9,87.9,2003-02-15,1.6314285714285717,93.265,5.681071428571428,45.60214285714285,16.32357142857143,23.353214285714284,11.271428571428572,12.08,2.170357142857143,2.7782142857142857,14.25,19.0
ilam,26.9,87.9,2003-03-15,0.5145161290322581,93.02903225806452,6.702258064516129,42.00032258064516,19.909354838709675,26.905483870967743,14.06548387096774,12.840967741935485,2.3803225806451613,3.045161290322581,14.5,18.0
ilam,26.9,87.9,2003-04-15,0.953,92.77533333333332,8.155333333333333,36.729,25.598000000000003,32.61866666666667,19.220333333333333,13.399,2.554333333333333,3.245,14.0,18.0
ilam,26.9,87.9,2003-05-15,1.974516129032258,92.49483870967742,11.293225806451613,47.8825806451613,26.624193548387098,32.70548387096774,20.785806451612903,11.919032258064515,2.4061290322580646,3.040967741935484,14.0,18.0
ilam,26.9,87.9,2003-06-15,6.745,92.07966666666668,16.261,65.451,27.525,32.42,23.383333333333333,9.035666666666666,2.623,3.3706666666666667,14.0,18.0
ilam,26.9,87.9,2003-07-15,12.833225806451612,92.35064516129032,19.026451612903227,87.7216129032258,25.09290322580645,28.047096774193548,22.63483870967742,5.410967741935484,2.430967741935484,3.301290322580645,14.0,18.0
ilam,26.9,87.9,2003-08-15,4.230967741935483,92.37870967741937,19.22741935483871,87.42677419354838,25.31870967741936,28.54096774193548,22.65387096774193,5.887419354838709,2.3741935483870966,3.209032258064516,18.0,17.5
ilam,26.9,87.9,2003-09-15,4.091666666666667,92.61966666666667,17.899333333333335,87.15433333333334,24.216,27.43433333333333,21.689666666666668,5.7443333333333335,2.165,2.9686666666666666,18.0,20.0
ilam,26.9,87.9,2003-10-15,4.603225806451612,93.06870967741936,13.458709677419357,76.19709677419355,21.81709677419355,26.390967741935484,18.43548387096774,7.955161290322581,1.812258064516129,2.406774193548387,18.0,20.0
ilam,26.9,87.9,2003-11-15,0.2693333333333333,93.31033333333332,9.304,68.922,17.482666666666667,22.885,13.706333333333331,9.18,1.439,1.7963333333333331,16.0,22.0
ilam,26.9,87.9,2003-12-15,0.5503225806451613,93.47193548387096,6.822258064516129,60.973225806451616,14.68483870967742,20.881612903225808,10.705483870967742,10.176451612903229,1.5348387096774192,1.9370967741935483,15.0,22.0
ilam,26.9,87.9,2004-01-15,0.3777419354838709,93.3225806451613,5.534516129032258,54.28612903225807,13.201290322580643,19.76903225806452,8.97258064516129,10.798064516129031,1.8054838709677417,2.301290322580645,15.0,22.0
ilam,26.9,87.9,2004-04-15,1.9146666666666663,92.705,9.84,46.94566666666667,24.930666666666664,31.108666666666668,19.22533333333333,11.883666666666668,2.484666666666667,3.181666666666666,18.0,18.0
ilam,26.9,87.9,2004-05-15,2.5587096774193547,92.3958064516129,12.402903225806453,51.29548387096774,27.03483870967742,33.09290322580645,21.49451612903226,11.598064516129034,2.510322580645161,3.1841935483870967,18.0,18.0
ilam,26.9,87.9,2004-06-15,6.659666666666666,92.28466666666668,17.11733333333333,73.935,26.233,30.68533333333333,22.57,8.115333333333334,2.727,3.574,18.0,18.0
ilam,26.9,87.9,2004-07-15,17.315483870967743,92.26096774193547,18.894193548387097,89.43258064516128,24.631290322580647,27.37516129032258,22.29064516129032,5.081612903225807,2.402258064516129,3.271290322580645,20.0,18.0
ilam,26.9,87.9,2004-08-15,7.5603225806451615,92.28,19.14967741935484,88.34483870967742,25.05516129032258,28.147096774193543,22.470645161290324,5.676129032258065,2.367096774193548,3.2719354838709678,18.0,18.0
ilam,26.9,87.9,2004-09-15,5.586666666666667,92.74566666666666,17.404999999999998,88.46033333333334,23.502,26.604333333333333,20.973,5.632666666666666,2.083,2.899,18.0,20.0
ilam,26.9,87.9,2004-10-15,3.1009677419354835,93.24387096774193,13.031612903225808,78.96645161290323,20.636774193548387,24.817741935483877,17.29,7.526451612903226,1.6706451612903226,2.201935483870968,18.0,20.0
ilam,26.9,87.9,2004-11-15,0.1253333333333333,93.4,9.102666666666666,68.91666666666667,17.26033333333333,22.597666666666665,13.482333333333337,9.114666666666666,1.5903333333333334,2.042333333333333,18.0,20.0
ilam,26.9,87.9,2004-12-15,0.0,93.3958064516129,7.225483870967742,63.06903225806452,14.82516129032258,20.79096774193548,11.020645161290322,9.770967741935484,1.4783870967741934,1.871935483870968,18.0,20.0
ilam,26.9,87.9,2005-01-15,0.3158064516129032,93.30709677419355,5.855806451612903,56.743870967741934,13.445483870967742,20.048709677419357,9.126774193548387,10.922580645161291,1.7374193548387096,2.243870967741936,18.0,20.0
ilam,26.9,87.9,2005-02-15,0.2267857142857143,93.13607142857144,5.990714285714286,45.40928571428572,17.286785714285713,24.768571428571427,11.924642857142857,12.843214285714286,2.765,3.7489285714285714,20.0,20.0
ilam,26.9,87.9,2005-03-15,0.7596774193548387,92.9816129032258,6.938709677419355,39.14677419354839,22.066129032258065,29.36774193548387,16.04064516129032,13.329032258064515,2.7196774193548388,3.5458064516129038,18.0,20.0
ilam,26.9,87.9,2005-04-15,1.7593333333333334,92.91433333333332,7.844666666666667,36.46266666666667,25.003666666666668,31.98633333333333,18.474666666666668,13.513333333333332,2.3793333333333333,3.008666666666667,18.0,20.0
ilam,26.9,87.9,2005-05-15,2.705161290322581,92.52709677419357,11.83258064516129,52.10838709677419,26.00516129032258,31.98258064516129,20.306451612903224,11.676774193548388,2.2683870967741933,2.893870967741935,18.0,20.0
ilam,26.9,87.9,2005-06-15,4.281000000000001,92.103,15.803333333333336,62.08166666666667,27.95533333333333,32.999,23.326,9.671666666666663,2.5923333333333334,3.339,19.0,22.0
ilam,26.9,87.9,2005-07-15,12.99483870967742,92.28645161290324,18.99483870967742,86.22064516129032,25.346129032258062,28.43290322580645,22.644516129032255,5.785483870967742,2.762258064516129,3.731612903225807,22.0,22.0
ilam,26.9,87.9,2005-08-15,14.458387096774192,92.22032258064516,19.318064516129034,88.35064516129032,25.18290322580645,28.267419354838708,22.556451612903224,5.710322580645162,2.1335483870967744,2.8970967741935483,22.5,22.0
ilam,26.9,87.9,2005-09-15,4.319999999999999,92.694,17.732666666666667,84.56966666666668,24.599666666666668,27.951666666666664,21.88,6.072333333333333,1.879333333333333,2.557,22.5,21.0
ilam,26.9,87.9,2005-10-15,5.5,93.13387096774194,13.852580645161291,81.22225806451613,21.294516129032257,25.200645161290325,18.25709677419355,6.943225806451613,1.846774193548387,2.485483870967742,22.0,20.0
ilam,26.9,87.9,2005-11-15,0.0,93.24766666666666,9.132666666666667,68.66666666666667,17.363333333333333,22.60333333333333,13.707333333333334,8.895999999999999,1.408,1.742,22.0,20.0
ilam,26.9,87.9,2005-12-15,0.0006451612903225,93.29,6.245806451612904,54.25645161290323,15.077096774193548,21.490645161290324,11.163225806451614,10.328387096774192,1.4880645161290322,1.862258064516129,22.0,20.0
ilam,26.9,87.9,2006-01-15,0.0,93.26935483870967,4.969354838709678,47.09032258064516,13.843225806451612,20.93903225806452,9.37225806451613,11.567419354838709,1.596774193548387,1.9567741935483869,22.5,20.0
ilam,26.9,87.9,2006-02-15,0.0085714285714285,93.145,6.5721428571428575,44.916428571428575,18.88214285714286,25.893571428571427,13.883571428571427,12.0075,2.1303571428571426,2.6825,23.0,20.0
ilam,26.9,87.9,2006-04-15,1.51,92.73933333333332,7.842,37.75933333333333,24.756,31.684,18.434,13.249,2.409333333333333,3.0736666666666665,25.0,22.0
ilam,26.9,87.9,2006-05-15,2.7216129032258065,92.55193548387098,13.664516129032258,57.112258064516126,26.89322580645161,32.38645161290323,21.94935483870968,10.43967741935484,2.49483870967742,3.148387096774193,25.0,21.0
ilam,26.9,87.9,2006-06-15,7.414,92.33166666666666,17.020333333333333,73.88233333333332,26.194666666666667,30.59433333333333,22.516666666666666,8.077,2.3876666666666666,3.027333333333333,25.0,20.0
ilam,26.9,87.9,2006-07-15,10.876774193548387,92.16129032258064,19.341290322580647,86.3241935483871,25.58677419354839,28.74516129032258,22.904516129032256,5.841612903225807,2.482903225806452,3.3196774193548384,25.0,22.0
ilam,26.9,87.9,2006-08-15,4.424516129032258,92.3783870967742,18.558709677419355,84.72741935483872,25.265806451612903,28.74741935483871,22.385483870967743,6.360322580645161,2.367096774193548,3.19741935483871,25.0,22.0
ilam,26.9,87.9,2006-09-15,12.971333333333332,92.703,17.233666666666668,86.828,23.676,26.891666666666666,21.069000000000003,5.824333333333333,2.362,3.2736666666666663,25.0,22.0
ilam,26.9,87.9,2006-10-15,0.8883870967741935,93.18193548387096,13.492258064516127,76.26903225806453,21.76774193548387,26.088064516129037,18.42419354838709,7.664516129032258,1.5696774193548386,2.0338709677419358,25.0,22.0
ilam,26.9,87.9,2006-11-15,0.371,93.27366666666668,9.366,67.97466666666666,17.63566666666667,22.847666666666665,14.175,8.670666666666667,1.5603333333333331,2.049,25.0,22.0
ilam,26.9,87.9,2006-12-15,0.1712903225806451,93.41193548387096,6.948064516129032,60.857741935483865,14.925806451612903,21.13064516129032,11.026774193548386,10.103225806451611,1.6016129032258064,2.0674193548387096,25.0,22.5
ilam,26.9,87.9,2007-01-15,0.0332258064516129,93.41548387096776,4.695161290322581,46.046451612903226,13.16709677419355,20.246451612903225,8.76032258064516,11.486129032258065,1.7651612903225806,2.263225806451613,25.0,22.0
ilam,26.9,87.9,2007-02-15,1.0692857142857144,93.23535714285715,6.515714285714286,55.90071428571429,15.374642857142858,21.581071428571427,10.756428571428572,10.824642857142855,1.9832142857142856,2.5635714285714286,25.0,22.0
ilam,26.9,87.9,2007-03-15,0.3948387096774193,92.9967741935484,6.467096774193548,40.70258064516129,20.271290322580644,27.65322580645161,14.36774193548387,13.285806451612904,2.448387096774194,3.096774193548387,25.0,22.0
ilam,26.9,87.9,2007-04-15,1.02,92.79833333333332,9.035666666666666,40.16333333333333,25.86466666666667,32.41066666666667,19.71966666666667,12.689666666666666,2.427666666666666,3.0146666666666664,25.0,24.0
ilam,26.9,87.9,2007-05-15,6.096451612903225,92.5232258064516,13.540967741935484,57.59612903225806,26.65741935483871,32.03935483870968,21.40741935483871,10.633548387096774,2.0516129032258066,2.5658064516129038,25.0,24.0
ilam,26.9,87.9,2007-07-15,17.113870967741935,92.16548387096776,18.9741935483871,86.66741935483871,25.225806451612904,28.24322580645161,22.637096774193548,5.60516129032258,2.485483870967742,3.318387096774193,25.0,28.0
ilam,26.9,87.9,2007-08-15,7.423225806451613,92.30225806451612,19.07967741935484,87.62064516129031,25.126129032258063,28.266451612903225,22.38290322580645,5.884516129032257,2.0687096774193545,2.748064516129032,25.5,30.0
ilam,26.9,87.9,2007-09-15,9.766333333333334,92.53333333333332,17.261000000000003,86.99433333333333,23.603,26.659,21.133333333333333,5.524333333333333,2.165,3.079333333333333,27.0,54.5
ilam,26.9,87.9,2007-10-15,1.439032258064516,92.93967741935484,14.718387096774192,83.19774193548388,21.740322580645163,25.695806451612903,18.73225806451613,6.963225806451613,1.5783870967741935,2.103548387096774,30.0,29.0
ilam,26.9,87.9,2007-11-15,0.1796666666666667,93.25533333333333,9.758666666666668,68.36566666666666,18.346666666666668,23.607000000000003,14.708,8.898,1.4833333333333334,1.9016666666666664,27.5,29.0
ilam,26.9,87.9,2007-12-15,0.0012903225806451,93.28290322580644,6.216774193548387,57.43903225806452,14.05483870967742,20.63032258064516,9.911612903225809,10.718064516129033,1.529032258064516,1.937741935483871,27.0,30.0
ilam,26.9,87.9,2008-01-15,0.6874193548387096,93.20677419354838,5.456774193548387,53.354838709677416,13.391612903225806,19.984193548387097,9.050322580645162,10.933870967741935,1.787741935483871,2.312903225806452,27.0,30.0
ilam,26.9,87.9,2008-03-15,1.054516129032258,92.89354838709676,6.271612903225806,37.7783870967742,21.13225806451613,28.46935483870968,15.103548387096774,13.366129032258064,2.493870967741936,3.204516129032258,27.0,30.0
ilam,26.9,87.9,2008-04-15,1.4376666666666666,92.729,8.361666666666666,39.30533333333334,25.078,31.869000000000003,18.707,13.163,2.399,3.065,30.0,30.0
ilam,26.9,87.9,2008-05-15,2.7574193548387096,92.41548387096776,13.058709677419357,54.93774193548387,26.753870967741936,32.259032258064515,21.43870967741936,10.820967741935483,2.1535483870967744,2.6993548387096773,35.0,32.5
ilam,26.9,87.9,2008-06-15,10.792,92.225,17.862000000000002,79.96766666666667,25.58233333333333,29.386666666666667,22.401666666666664,6.985666666666666,2.728,3.5926666666666667,35.0,30.0
